L	N	Va	genlen	r	t0	t1	cov	gen
10	100	0.02	0.1	0.09063462346100909	5	37	4.545113999283652e-5	37
10	100	0.02	0.1	0.09063462346100909	5	38	8.221615936996995e-5	38
10	100	0.02	0.1	0.09063462346100909	5	39	1.4392806680965807e-4	39
10	100	0.02	0.1	0.09063462346100909	5	40	-2.5090704073583964e-4	40
10	100	0.02	0.1	0.09063462346100909	5	41	7.914140743210195e-5	41
10	100	0.02	0.1	0.09063462346100909	5	42	-1.0243767105627104e-4	42
10	100	0.02	0.1	0.09063462346100909	5	43	-1.9250732302549393e-4	43
10	100	0.02	0.1	0.09063462346100909	5	44	1.4188126404157772e-4	44
10	100	0.02	0.1	0.09063462346100909	5	45	-6.223065464515871e-5	45
10	100	0.02	0.1	0.09063462346100909	5	46	7.66669771574269e-6	46
10	100	0.02	0.1	0.09063462346100909	5	47	1.998127095870218e-4	47
10	100	0.02	0.1	0.09063462346100909	5	48	-1.2328165780027021e-4	48
10	100	0.02	0.1	0.09063462346100909	5	49	7.613266964085012e-5	49
10	100	0.02	0.1	0.09063462346100909	5	50	2.8390273881546464e-4	50
10	100	0.02	0.5	0.31606027941427883	2	5	1.38372709387217e-4	2
10	100	0.02	0.5	0.31606027941427883	3	5	1.9653251758213746e-4	3
10	100	0.02	0.5	0.31606027941427883	4	5	-7.76808385569824e-5	4
10	100	0.02	0.5	0.31606027941427883	5	6	2.3963445798015577e-4	6
10	100	0.02	0.5	0.31606027941427883	5	7	1.665904932452245e-4	7
10	100	0.02	0.5	0.31606027941427883	5	8	4.012197770698725e-4	8
10	100	0.02	0.5	0.31606027941427883	5	9	4.786255095654845e-4	9
10	100	0.02	0.5	0.31606027941427883	5	10	3.4231309528371924e-4	10
10	100	0.02	0.5	0.31606027941427883	5	11	3.2430849824988545e-4	11
10	100	0.02	0.5	0.31606027941427883	5	12	2.8475296022556745e-4	12
10	100	0.02	0.5	0.31606027941427883	5	13	3.0102101672887946e-4	13
10	100	0.02	0.5	0.31606027941427883	5	14	2.506887206611425e-4	14
10	100	0.02	0.5	0.31606027941427883	5	15	2.6131927330503787e-4	15
10	100	0.02	0.5	0.31606027941427883	5	16	1.938240662965557e-4	16
10	100	0.02	0.5	0.31606027941427883	5	17	4.15995901976453e-4	17
10	100	0.02	0.5	0.31606027941427883	5	18	3.2661865945130664e-4	18
10	100	0.02	0.5	0.31606027941427883	5	19	3.650354658529234e-4	19
10	100	0.02	0.5	0.31606027941427883	5	20	2.9204079708053447e-4	20
10	100	0.02	0.5	0.31606027941427883	5	21	1.1307067203554345e-5	21
10	100	0.02	0.5	0.31606027941427883	5	22	2.523007200240084e-4	22
10	100	0.02	0.5	0.31606027941427883	5	23	2.360720911730151e-4	23
10	100	0.02	0.5	0.31606027941427883	5	24	3.841129464736464e-5	24
10	100	0.02	0.5	0.31606027941427883	5	25	1.986280543348995e-4	25
10	100	0.02	0.5	0.31606027941427883	5	26	6.40950564821817e-5	26
10	100	0.02	0.5	0.31606027941427883	5	27	1.9903177638193477e-4	27
10	100	0.02	0.5	0.31606027941427883	5	28	1.1964679064297965e-4	28
10	100	0.02	0.5	0.31606027941427883	5	29	1.1661161529406594e-5	29
10	100	0.02	0.5	0.31606027941427883	5	30	2.4788582860917177e-4	30
10	100	0.02	0.5	0.31606027941427883	5	31	1.926162662338519e-4	31
10	100	0.02	0.5	0.31606027941427883	5	32	1.5210631972909582e-4	32
10	100	0.02	0.5	0.31606027941427883	5	33	1.8063413362410217e-4	33
10	100	0.02	0.5	0.31606027941427883	5	34	2.8290759262676364e-6	34
10	100	0.02	0.5	0.31606027941427883	5	35	2.0718140725297217e-4	35
10	100	0.02	0.5	0.31606027941427883	5	36	-9.864947235062918e-6	36
10	100	0.02	0.5	0.31606027941427883	5	37	-1.3719112263479985e-4	37
10	100	0.02	0.5	0.31606027941427883	5	38	1.126458601686441e-4	38
10	100	0.02	0.5	0.31606027941427883	5	39	8.317717587577674e-5	39
10	100	0.02	0.5	0.31606027941427883	5	40	6.25685096183785e-5	40
10	100	0.02	0.5	0.31606027941427883	5	41	1.3407460355521674e-4	41
10	100	0.02	0.5	0.31606027941427883	5	42	6.4557926988045785e-6	42
10	100	0.02	0.5	0.31606027941427883	5	43	-2.7075764292786e-5	43
10	100	0.02	0.5	0.31606027941427883	5	44	-2.3914244537242904e-5	44
10	100	0.02	0.5	0.31606027941427883	5	45	-5.218001765027762e-5	45
10	100	0.02	0.5	0.31606027941427883	5	46	1.259131527062553e-4	46
10	100	0.02	0.5	0.31606027941427883	5	47	6.336508755092652e-5	47
10	100	0.02	0.5	0.31606027941427883	5	48	-2.597956551118607e-5	48
10	100	0.02	0.5	0.31606027941427883	5	49	-1.5467102922978333e-5	49
10	100	0.02	0.5	0.31606027941427883	5	50	-3.6944553253958845e-5	50
10	100	0.02	1.5	0.475106465816068	2	5	4.610489146994048e-5	2
10	100	0.02	1.5	0.475106465816068	3	5	1.54015151744468e-5	3
10	100	0.02	1.5	0.475106465816068	4	5	3.0802588765564725e-5	4
10	100	0.02	1.5	0.475106465816068	5	6	3.0058243677162145e-4	6
10	100	0.02	1.5	0.475106465816068	5	7	2.140594467032944e-4	7
10	100	0.02	1.5	0.475106465816068	5	8	2.7106857865427425e-4	8
10	100	0.02	1.5	0.475106465816068	5	9	2.6214675196946995e-5	9
10	100	0.02	1.5	0.475106465816068	5	10	1.1805074761877324e-4	10
10	100	0.02	1.5	0.475106465816068	5	11	5.7388617862909145e-5	11
10	100	0.02	1.5	0.475106465816068	5	12	1.6403481914432807e-4	12
10	100	0.02	1.5	0.475106465816068	5	13	9.346229242283777e-5	13
10	100	0.02	1.5	0.475106465816068	5	14	2.1640095671356945e-4	14
10	100	0.02	1.5	0.475106465816068	5	15	1.4393823549655265e-4	15
10	100	0.02	1.5	0.475106465816068	5	16	1.2035607996594407e-4	16
10	100	0.02	1.5	0.475106465816068	5	17	9.404974472333867e-5	17
10	100	0.02	1.5	0.475106465816068	5	18	2.0045465012804835e-4	18
10	100	0.02	1.5	0.475106465816068	5	19	-1.927903708486602e-5	19
10	100	0.02	1.5	0.475106465816068	5	20	5.648474861391604e-5	20
10	100	0.02	1.5	0.475106465816068	5	21	-1.476241377527064e-5	21
10	100	0.02	1.5	0.475106465816068	5	22	3.570840258182065e-5	22
10	100	0.02	1.5	0.475106465816068	5	23	-6.417573973221186e-5	23
10	100	0.02	1.5	0.475106465816068	5	24	8.433069588985315e-5	24
10	100	0.02	1.5	0.475106465816068	5	25	4.93514737613918e-5	25
10	100	0.02	1.5	0.475106465816068	5	26	2.4603411770047416e-5	26
10	100	0.02	1.5	0.475106465816068	5	27	-3.360704983290182e-5	27
10	100	0.02	1.5	0.475106465816068	5	28	-1.649045968625601e-5	28
10	100	0.02	1.5	0.475106465816068	5	29	-3.319984644170143e-5	29
10	100	0.02	1.5	0.475106465816068	5	30	1.4516883064011286e-4	30
10	100	0.02	1.5	0.475106465816068	5	31	7.98021968292789e-6	31
