L	N	Va	genlen	r	t0	t1	cov	gen
10	1e3	0.01	0.5	0.31606027941427883	5	36	1.00626794994832e-5	36
10	1e3	0.01	0.5	0.31606027941427883	5	37	-7.081558688570726e-8	37
10	1e3	0.01	0.5	0.31606027941427883	5	38	7.513322285086821e-6	38
10	1e3	0.01	0.5	0.31606027941427883	5	39	1.0615614556639443e-5	39
10	1e3	0.01	0.5	0.31606027941427883	5	40	2.2733959853060384e-5	40
10	1e3	0.01	0.5	0.31606027941427883	5	41	9.123151263284983e-6	41
10	1e3	0.01	0.5	0.31606027941427883	5	42	2.235318864993719e-5	42
10	1e3	0.01	0.5	0.31606027941427883	5	43	6.323558919864212e-6	43
10	1e3	0.01	0.5	0.31606027941427883	5	44	6.435561572357199e-6	44
10	1e3	0.01	0.5	0.31606027941427883	5	45	1.4904273411010986e-5	45
10	1e3	0.01	0.5	0.31606027941427883	5	46	1.1089471615925764e-5	46
10	1e3	0.01	0.5	0.31606027941427883	5	47	8.932795289370793e-6	47
10	1e3	0.01	0.5	0.31606027941427883	5	48	1.2793901513212725e-5	48
10	1e3	0.01	0.5	0.31606027941427883	5	49	1.1072928338029736e-5	49
10	1e3	0.01	0.5	0.31606027941427883	5	50	7.632134714647604e-6	50
10	1e3	0.01	1.5	0.475106465816068	2	5	1.0693949571357045e-5	2
10	1e3	0.01	1.5	0.475106465816068	3	5	9.638319864292655e-7	3
10	1e3	0.01	1.5	0.475106465816068	4	5	6.421329487993867e-8	4
10	1e3	0.01	1.5	0.475106465816068	5	6	1.280695695965503e-5	6
10	1e3	0.01	1.5	0.475106465816068	5	7	1.0401092012708094e-5	7
10	1e3	0.01	1.5	0.475106465816068	5	8	8.502262709234711e-6	8
