rep	L	N	Va	genlen	Nest	va0_est	emp_va	Ne_est
16	500	1000	0.05	0.5	950.336610843966	0.06483605586966104	0.0532367419063293	397.922448268916
16	500	1000	0.05	0.5	1748.0322922727482	0.07652095627318586	0.0532367419063293	397.922448268916
16	500	1000	0.05	0.5	603.0758398541628	0.0492914079275574	0.0532367419063293	397.922448268916
16	500	1000	0.05	0.5	2307.15655626106	0.07177494367532437	0.0532367419063293	397.922448268916
17	500	1000	0.05	0.5	1031.806623999448	0.04042867037611518	0.03972944520201936	397.922448268916
17	500	1000	0.05	0.5	1299.5528071128792	0.041423926954441685	0.03972944520201936	397.922448268916
17	500	1000	0.05	0.5	568.0864081110266	0.01333343684088185	0.03972944520201936	397.922448268916
17	500	1000	0.05	0.5	995.0695074765774	0.030881918297449358	0.03972944520201936	397.922448268916
18	500	1000	0.05	0.5	1232.2198929361437	0.057678434162813125	0.04944881195937206	397.922448268916
18	500	1000	0.05	0.5	589.4060152308141	0.027080502046953177	0.04944881195937206	397.922448268916
18	500	1000	0.05	0.5	2570.2023809387156	0.07041466421228443	0.04944881195937206	397.922448268916
18	500	1000	0.05	0.5	1948.9021433410237	0.07158251758707182	0.04944881195937206	397.922448268916
19	500	1000	0.05	0.5	899.3458118062731	0.03469875936239245	0.04254689612660793	397.922448268916
19	500	1000	0.05	0.5	2152.376934940405	0.052510175191338875	0.04254689612660793	397.922448268916
19	500	1000	0.05	0.5	1099.0284061081163	0.025843894596956896	0.04254689612660793	397.922448268916
19	500	1000	0.05	0.5	809.531859310255	0.023259081912557406	0.04254689612660793	397.922448268916
20	500	1000	0.05	0.5	804.9578129968913	0.04001095106001856	0.05212989869930628	397.922448268916
20	500	1000	0.05	0.5	1357.587262134649	0.05414090149910444	0.05212989869930628	397.922448268916
20	500	1000	0.05	0.5	770.626937881499	0.042907882024848985	0.05212989869930628	397.922448268916
20	500	1000	0.05	0.5	1140.713169032158	0.0481521230092395	0.05212989869930628	397.922448268916
21	500	1000	0.05	0.5	3085.5833384957245	0.09585567485627272	0.05190016725674931	397.922448268916
21	500	1000	0.05	0.5	641.9218076960369	0.0666582630406342	0.05190016725674931	397.922448268916
21	500	1000	0.05	0.5	904.5488688568978	0.07443443135571955	0.05190016725674931	397.922448268916
21	500	1000	0.05	0.5	783.3517328994482	0.07742803237266235	0.05190016725674931	397.922448268916
22	500	1000	0.05	0.5	20646.415699560705	0.08481566964703453	0.049775805703478886	397.922448268916
22	500	1000	0.05	0.5	1000.4186550461766	0.070155479377656	0.049775805703478886	397.922448268916
22	500	1000	0.05	0.5	742.4375250110003	0.05075047740383947	0.049775805703478886	397.922448268916
22	500	1000	0.05	0.5	1422.5608459360737	0.06361636359555625	0.049775805703478886	397.922448268916
23	500	1000	0.05	0.5	1350.7032991510382	0.14352189600246618	0.05289326831277672	397.922448268916
23	500	1000	0.05	0.5	1468.819381564775	0.13658354775924528	0.05289326831277672	397.922448268916
23	500	1000	0.05	0.5	1700.8211511498528	0.14269886142316246	0.05289326831277672	397.922448268916
23	500	1000	0.05	0.5	1275.702191120236	0.14000970201143786	0.05289326831277672	397.922448268916
24	500	1000	0.05	0.5	920.2060522451654	0.09217182767917238	0.053986417469751136	397.922448268916
24	500	1000	0.05	0.5	695.8620533468708	0.0790289922769601	0.053986417469751136	397.922448268916
24	500	1000	0.05	0.5	775.7949001295849	0.08560913471190343	0.053986417469751136	397.922448268916
24	500	1000	0.05	0.5	895.0790095100375	0.08741248689659656	0.053986417469751136	397.922448268916
25	500	1000	0.05	0.5	974.068693546688	0.062103703573296004	0.05302462493501194	397.922448268916
25	500	1000	0.05	0.5	915.2799430252693	0.057941478672754836	0.05302462493501194	397.922448268916
25	500	1000	0.05	0.5	883.0764540018906	0.049952943058341165	0.05302462493501194	397.922448268916
25	500	1000	0.05	0.5	2877.3436885615047	0.07401165680972406	0.05302462493501194	397.922448268916
26	500	1000	0.05	0.5	855.688542796543	0.0379156762290222	0.053297353304320665	397.922448268916
26	500	1000	0.05	0.5	1267.6549474117007	0.051349465602579414	0.053297353304320665	397.922448268916
26	500	1000	0.05	0.5	3207.218838105109	0.05758435834925926	0.053297353304320665	397.922448268916
26	500	1000	0.05	0.5	1008.0018025337864	0.04513873660085523	0.053297353304320665	397.922448268916
27	500	1000	0.05	0.5	1109.1145871713572	0.07231240911718576	0.05617768814501005	397.922448268916
27	500	1000	0.05	0.5	580.6867184555244	0.042715814453694705	0.05617768814501005	397.922448268916
27	500	1000	0.05	0.5	1279.7068839104202	0.08035965615490204	0.05617768814501005	397.922448268916
27	500	1000	0.05	0.5	1029.9046533257042	0.07746933551394042	0.05617768814501005	397.922448268916
28	500	1000	0.05	0.5	1741.1934466613588	0.06243092752053645	0.04298732503529429	397.922448268916
28	500	1000	0.05	0.5	553.4944646247172	0.023314221773934548	0.04298732503529429	397.922448268916
28	500	1000	0.05	0.5	723.9003483105771	0.038038701930396844	0.04298732503529429	397.922448268916
28	500	1000	0.05	0.5	926.137602816924	0.04732291246099858	0.04298732503529429	397.922448268916
29	500	1000	0.05	0.5	942.1536353406323	0.0388711838332752	0.0422023640438927	397.922448268916
29	500	1000	0.05	0.5	662.0862532154425	0.02509117708242486	0.0422023640438927	397.922448268916
29	500	1000	0.05	0.5	2025.7332448698103	0.0526874830428297	0.0422023640438927	397.922448268916
29	500	1000	0.05	0.5	1322.8716532818285	0.055140634608753625	0.0422023640438927	397.922448268916
30	500	1000	0.05	0.5	874.6885653485812	0.04598126820213392	0.06282671347998794	397.922448268916
30	500	1000	0.05	0.5	1207.9429542270957	0.055310543937329	0.06282671347998794	397.922448268916
30	500	1000	0.05	0.5	702.6692651149175	0.03758526986270888	0.06282671347998794	397.922448268916
30	500	1000	0.05	0.5	6893.257085263344	0.06982933671885608	0.06282671347998794	397.922448268916
1	500	1000	0.05	1.5	549.7844935420734	0.011129734507081874	0.0554004681230764	580.5317178401561
1	500	1000	0.05	1.5	1701.7891243788804	0.11067638597344767	0.0554004681230764	580.5317178401561
1	500	1000	0.05	1.5	646.7226374369237	0.0690702193037237	0.0554004681230764	580.5317178401561
1	500	1000	0.05	1.5	864.213515046662	0.06873857715858026	0.0554004681230764	580.5317178401561
2	500	1000	0.05	1.5	1168.6388972572852	0.05665884898592327	0.051439135057076375	580.5317178401561
2	500	1000	0.05	1.5	1088.8759608139344	0.0434381591879942	0.051439135057076375	580.5317178401561
2	500	1000	0.05	1.5	938.967759914821	0.046558827832899066	0.051439135057076375	580.5317178401561
2	500	1000	0.05	1.5	863.8975498905747	0.027918800883380657	0.051439135057076375	580.5317178401561
3	500	1000	0.05	1.5	1211.7246931634497	0.10193680477488194	0.05370302152714115	580.5317178401561
3	500	1000	0.05	1.5	791.1472732268332	0.04865939014343508	0.05370302152714115	580.5317178401561
3	500	1000	0.05	1.5	806.5801381112051	0.07371257489015792	0.05370302152714115	580.5317178401561
3	500	1000	0.05	1.5	612.7271818761614	0.04256367852747527	0.05370302152714115	580.5317178401561
4	500	1000	0.05	1.5	608.0497507257401	-0.008031631430491444	0.04377017559741412	580.5317178401561
4	500	1000	0.05	1.5	1867.470770550837	0.10803788633062143	0.04377017559741412	580.5317178401561
4	500	1000	0.05	1.5	486.10164850418903	-0.046030885055509396	0.04377017559741412	580.5317178401561
4	500	1000	0.05	1.5	2664.9484019447927	0.10439573986236711	0.04377017559741412	580.5317178401561
5	500	1000	0.05	1.5	608.2762045338773	0.03931844294411632	0.047161325192269295	580.5317178401561
5	500	1000	0.05	1.5	941.8740315401463	0.07990197229791458	0.047161325192269295	580.5317178401561
5	500	1000	0.05	1.5	478.5853666306468	-0.011485468916237035	0.047161325192269295	580.5317178401561
5	500	1000	0.05	1.5	817.1555605727383	0.05829721238745161	0.047161325192269295	580.5317178401561
6	500	1000	0.05	1.5	1474.273726003107	0.08594925146144713	0.05218119408285758	580.5317178401561
6	500	1000	0.05	1.5	1472.6482913460268	0.08783321605828122	0.05218119408285758	580.5317178401561
6	500	1000	0.05	1.5	50364.52857943388	0.11926847665525629	0.05218119408285758	580.5317178401561
6	500	1000	0.05	1.5	595.7264540359482	0.007108882406801755	0.05218119408285758	580.5317178401561
7	500	1000	0.05	1.5	834.5336924852386	0.08802419624354377	0.04662518201220058	580.5317178401561
7	500	1000	0.05	1.5	854.9932195850055	0.11306322649525306	0.04662518201220058	580.5317178401561
7	500	1000	0.05	1.5	827.5355769271304	0.06977208054967207	0.04662518201220058	580.5317178401561
7	500	1000	0.05	1.5	552.2484619645829	0.05170245769225945	0.04662518201220058	580.5317178401561
8	500	1000	0.05	1.5	1110.4918632670865	0.09350892931966717	0.05198330818315937	580.5317178401561
8	500	1000	0.05	1.5	1666.9934003823778	0.11576977151267026	0.05198330818315937	580.5317178401561
8	500	1000	0.05	1.5	895.5330719377275	0.0807348315934386	0.05198330818315937	580.5317178401561
8	500	1000	0.05	1.5	1719.6357110651459	0.10169373178026754	0.05198330818315937	580.5317178401561
9	500	1000	0.05	1.5	903.9928796727537	0.09029039677773236	0.04839145905577378	580.5317178401561
9	500	1000	0.05	1.5	917.4172905177105	0.07796293806316439	0.04839145905577378	580.5317178401561
9	500	1000	0.05	1.5	763.1482279255392	0.05418998807899914	0.04839145905577378	580.5317178401561
9	500	1000	0.05	1.5	897.7560617301535	0.07757798497589481	0.04839145905577378	580.5317178401561
10	500	1000	0.05	1.5	787.2043033025933	0.05449085086811985	0.05166917348604942	580.5317178401561
10	500	1000	0.05	1.5	2084.629652757655	0.09922094775245964	0.05166917348604942	580.5317178401561
10	500	1000	0.05	1.5	1535.2641840951142	0.0892840454805823	0.05166917348604942	580.5317178401561
10	500	1000	0.05	1.5	1005.3722715391605	0.0617476930819927	0.05166917348604942	580.5317178401561
11	500	1000	0.05	1.5	901.9696559270551	0.07595770616259688	0.04889944789765072	580.5317178401561
11	500	1000	0.05	1.5	753.4107676082856	0.056655695781688574	0.04889944789765072	580.5317178401561
11	500	1000	0.05	1.5	709.3603947402829	0.04443232444203512	0.04889944789765072	580.5317178401561
11	500	1000	0.05	1.5	858.6723878325133	0.09134061945148256	0.04889944789765072	580.5317178401561
12	500	1000	0.05	1.5	578.6539385970644	0.007038695738336342	0.043639118593921	580.5317178401561
12	500	1000	0.05	1.5	1317.9700098897727	0.08506802962055064	0.043639118593921	580.5317178401561
12	500	1000	0.05	1.5	-4501.3795110525225	0.1705051855244446	0.043639118593921	580.5317178401561
12	500	1000	0.05	1.5	1332.6363049626991	0.09029048083016514	0.043639118593921	580.5317178401561
13	500	1000	0.05	1.5	1116.4270166284778	0.11053082197554039	0.049189766997916204	580.5317178401561
13	500	1000	0.05	1.5	1894.1091725923593	0.11385232795493098	0.049189766997916204	580.5317178401561
13	500	1000	0.05	1.5	13201.280361261393	0.1637166013603025	0.049189766997916204	580.5317178401561
13	500	1000	0.05	1.5	1380.9883891928964	0.12006935119699755	0.049189766997916204	580.5317178401561
14	500	1000	0.05	1.5	921.0355994906923	0.03713334320807957	0.048500173178589186	580.5317178401561
14	500	1000	0.05	1.5	1534.501175584612	0.08279164162416035	0.048500173178589186	580.5317178401561
14	500	1000	0.05	1.5	1022.6516379113332	0.045241955031776124	0.048500173178589186	580.5317178401561
14	500	1000	0.05	1.5	3463.477933894723	0.08997377012812217	0.048500173178589186	580.5317178401561
15	500	1000	0.05	1.5	611.6788742158088	0.027248271388325584	0.05816830267515203	580.5317178401561
15	500	1000	0.05	1.5	556.7909216174086	0.03224231413978656	0.05816830267515203	580.5317178401561
15	500	1000	0.05	1.5	1923.386623706585	0.11606072275660015	0.05816830267515203	580.5317178401561
15	500	1000	0.05	1.5	1492.799741299989	0.12730586565357746	0.05816830267515203	580.5317178401561
16	500	1000	0.05	1.5	2112.571748680817	0.12318682862237863	0.04673256995369851	580.5317178401561
16	500	1000	0.05	1.5	2196.0353476635332	0.1171549424322854	0.04673256995369851	580.5317178401561
16	500	1000	0.05	1.5	982.1691607301866	0.07603158255040299	0.04673256995369851	580.5317178401561
16	500	1000	0.05	1.5	726.4411204209093	0.04391780819947735	0.04673256995369851	580.5317178401561
17	500	1000	0.05	1.5	767.6031901655659	0.05009793275164845	0.05517768194119689	580.5317178401561
17	500	1000	0.05	1.5	697.3487445123576	0.03513268990850049	0.05517768194119689	580.5317178401561
17	500	1000	0.05	1.5	1156.3376414030038	0.07017088796128547	0.05517768194119689	580.5317178401561
17	500	1000	0.05	1.5	961.2675628254475	0.050357896206955924	0.05517768194119689	580.5317178401561
18	500	1000	0.05	1.5	1064.2977674887948	0.05507321650478018	0.050990525574374244	580.5317178401561
18	500	1000	0.05	1.5	595.72886781144	-0.005821841123883139	0.050990525574374244	580.5317178401561
18	500	1000	0.05	1.5	665.2234703287704	0.01185334541130158	0.050990525574374244	580.5317178401561
18	500	1000	0.05	1.5	969.8558809374565	0.03255421312796574	0.050990525574374244	580.5317178401561
19	500	1000	0.05	1.5	873.6284622065845	0.017978847731528046	0.052524179772666206	580.5317178401561
19	500	1000	0.05	1.5	778.4908741673916	0.02491063466016508	0.052524179772666206	580.5317178401561
19	500	1000	0.05	1.5	538.7313887158983	-0.02939727158633013	0.052524179772666206	580.5317178401561
19	500	1000	0.05	1.5	-10000.927935179996	0.1410204573871299	0.052524179772666206	580.5317178401561
20	500	1000	0.05	1.5	1790.6699400222353	0.15755377085821587	0.06111698087836585	580.5317178401561
20	500	1000	0.05	1.5	663.6208213722616	0.06445965361989144	0.06111698087836585	580.5317178401561
20	500	1000	0.05	1.5	1004.7916155693636	0.10382907925274656	0.06111698087836585	580.5317178401561
20	500	1000	0.05	1.5	487.7455729237738	0.037533377484088096	0.06111698087836585	580.5317178401561
21	500	1000	0.05	1.5	1877.925322816814	0.1126165265465905	0.057839842763922	580.5317178401561
21	500	1000	0.05	1.5	482.8026086476944	-0.023663363690265136	0.057839842763922	580.5317178401561
21	500	1000	0.05	1.5	637.4204042741738	0.053787066546328324	0.057839842763922	580.5317178401561
21	500	1000	0.05	1.5	788.6929485236609	0.04908763607871482	0.057839842763922	580.5317178401561
22	500	1000	0.05	1.5	788.4053795328041	0.025222352861915518	0.045009545249575254	580.5317178401561
22	500	1000	0.05	1.5	1014.8198956805438	0.056000615666216225	0.045009545249575254	580.5317178401561
22	500	1000	0.05	1.5	978.6127928654756	0.052991041045651846	0.045009545249575254	580.5317178401561
22	500	1000	0.05	1.5	747.1929348885591	0.029197225274706733	0.045009545249575254	580.5317178401561
23	500	1000	0.05	1.5	1207.5786806740582	0.06778781094551242	0.04693764670320704	580.5317178401561
23	500	1000	0.05	1.5	1823.2421775820421	0.09272677302573912	0.04693764670320704	580.5317178401561
23	500	1000	0.05	1.5	2123.922154124792	0.09291059309309396	0.04693764670320704	580.5317178401561
23	500	1000	0.05	1.5	2237.2045875052763	0.13236085882148257	0.04693764670320704	580.5317178401561
24	500	1000	0.05	1.5	2663.2039975009607	0.15417340563293638	0.05284527282854069	580.5317178401561
24	500	1000	0.05	1.5	621.0589307251624	0.03391680199764967	0.05284527282854069	580.5317178401561
24	500	1000	0.05	1.5	651.9011161855859	0.05620506760436664	0.05284527282854069	580.5317178401561
24	500	1000	0.05	1.5	2285.626427027534	0.1414814661684273	0.05284527282854069	580.5317178401561
25	500	1000	0.05	1.5	1375.6522287107618	0.0775031682838649	0.05036850969810756	580.5317178401561
25	500	1000	0.05	1.5	800.9434506160361	0.038141365564679494	0.05036850969810756	580.5317178401561
25	500	1000	0.05	1.5	635.2642190878098	0.030176622161262535	0.05036850969810756	580.5317178401561
25	500	1000	0.05	1.5	634.9438943306526	0.012234609127988499	0.05036850969810756	580.5317178401561
26	500	1000	0.05	1.5	840.4317296812205	0.04033832254117804	0.045896606648444166	580.5317178401561
26	500	1000	0.05	1.5	949.3113084927653	0.09530012746838647	0.045896606648444166	580.5317178401561
26	500	1000	0.05	1.5	741.6532609049839	0.027723457674854873	0.045896606648444166	580.5317178401561
26	500	1000	0.05	1.5	782.7518034997759	0.04732449794504502	0.045896606648444166	580.5317178401561
27	500	1000	0.05	1.5	586.6063434061741	0.01089417861551858	0.05229944279444129	580.5317178401561
27	500	1000	0.05	1.5	970.2004759275608	0.07350165420030817	0.05229944279444129	580.5317178401561
27	500	1000	0.05	1.5	559.5862055197782	-0.00451342445244092	0.05229944279444129	580.5317178401561
27	500	1000	0.05	1.5	1309.442569316968	0.07536738043758592	0.05229944279444129	580.5317178401561
28	500	1000	0.05	1.5	863.1925688577023	0.0500665128128715	0.04824140000244036	580.5317178401561
28	500	1000	0.05	1.5	1194.2128985795557	0.09580139744072513	0.04824140000244036	580.5317178401561
28	500	1000	0.05	1.5	731.0794567137322	0.05604547841813056	0.04824140000244036	580.5317178401561
28	500	1000	0.05	1.5	967.8031651900054	0.05639350252600756	0.04824140000244036	580.5317178401561
29	500	1000	0.05	1.5	2579.1018603355546	0.1254423727211952	0.048663086367136815	580.5317178401561
29	500	1000	0.05	1.5	887.0605737140631	0.04512893151647597	0.048663086367136815	580.5317178401561
29	500	1000	0.05	1.5	2012.6901153481215	0.08707900740671722	0.048663086367136815	580.5317178401561
29	500	1000	0.05	1.5	9346.229125378319	0.13103567955175707	0.048663086367136815	580.5317178401561
30	500	1000	0.05	1.5	677.9326004481029	0.03181648187281812	0.058624218434556924	580.5317178401561
30	500	1000	0.05	1.5	775.4207796073646	0.07368449442965509	0.058624218434556924	580.5317178401561
30	500	1000	0.05	1.5	1103.9650540829873	0.08516375260001517	0.058624218434556924	580.5317178401561
30	500	1000	0.05	1.5	691.82141585905	0.0546910411039949	0.058624218434556924	580.5317178401561
1	500	1000	0.1	0.01	1215.1623640641042	0.01954956130332266	0.04235327856603893	35.93066174107451
1	500	1000	0.1	0.01	1251.398279477125	0.019609597167385657	0.04235327856603893	35.93066174107451
1	500	1000	0.1	0.01	1043.0956771576498	0.019517386438260696	0.04235327856603893	35.93066174107451
1	500	1000	0.1	0.01	2702.8622954926673	0.02047670857669495	0.04235327856603893	35.93066174107451
2	500	1000	0.1	0.01	125.91455295651714	0.27323144390517523	0.08211682627504809	35.93066174107451
2	500	1000	0.1	0.01	118.8737516408353	0.2728946316808694	0.08211682627504809	35.93066174107451
2	500	1000	0.1	0.01	123.31203396436673	0.27507024300663047	0.08211682627504809	35.93066174107451
2	500	1000	0.1	0.01	117.89962669364488	0.270569068390146	0.08211682627504809	35.93066174107451
3	500	1000	0.1	0.01	142.46221147413863	0.14753103051890157	0.22447657351828704	35.93066174107451
3	500	1000	0.1	0.01	145.01607208379008	0.14911431343066134	0.22447657351828704	35.93066174107451
3	500	1000	0.1	0.01	143.80042574565385	0.14837528589684898	0.22447657351828704	35.93066174107451
3	500	1000	0.1	0.01	154.5207626155645	0.15139486892187654	0.22447657351828704	35.93066174107451
4	500	1000	0.1	0.01	570.2712288215982	0.01191868422916854	0.042018008468154525	35.93066174107451
4	500	1000	0.1	0.01	678.23431382555	0.012376638189199912	0.042018008468154525	35.93066174107451
4	500	1000	0.1	0.01	991.7520506319761	0.013610125800466196	0.042018008468154525	35.93066174107451
4	500	1000	0.1	0.01	1227.7859400792402	0.013785718177755707	0.042018008468154525	35.93066174107451
5	500	1000	0.1	0.01	758.5600279168607	0.048991833833101794	0.056711043069790294	35.93066174107451
5	500	1000	0.1	0.01	988.8860281494348	0.050584641953208054	0.056711043069790294	35.93066174107451
5	500	1000	0.1	0.01	856.4179961847537	0.048318483193982284	0.056711043069790294	35.93066174107451
5	500	1000	0.1	0.01	1725.3254746967968	0.050093427210934564	0.056711043069790294	35.93066174107451
6	500	1000	0.1	0.01	1580.9668808954084	0.029293956380190306	0.034868312847459094	35.93066174107451
6	500	1000	0.1	0.01	3678.2104945282535	0.03056878848377897	0.034868312847459094	35.93066174107451
6	500	1000	0.1	0.01	1166.5835954204365	0.029224232312004023	0.034868312847459094	35.93066174107451
6	500	1000	0.1	0.01	1727.9662733373339	0.030915329927187134	0.034868312847459094	35.93066174107451
7	500	1000	0.1	0.01	857.0767616406716	0.0240932739104672	0.04907787740761283	35.93066174107451
7	500	1000	0.1	0.01	845.9884616543517	0.023154838410461443	0.04907787740761283	35.93066174107451
7	500	1000	0.1	0.01	7117.2874062036435	0.025314056604599636	0.04907787740761283	35.93066174107451
7	500	1000	0.1	0.01	817.8726963068075	0.023869945159485338	0.04907787740761283	35.93066174107451
8	500	1000	0.1	0.01	614.4533180530774	0.036041127118613445	0.1052058263855435	35.93066174107451
8	500	1000	0.1	0.01	619.0161668346303	0.03572391685768105	0.1052058263855435	35.93066174107451
8	500	1000	0.1	0.01	1837.3790543863317	0.03622181630689008	0.1052058263855435	35.93066174107451
8	500	1000	0.1	0.01	1041.6293912067406	0.03669142094155778	0.1052058263855435	35.93066174107451
9	500	1000	0.1	0.01	596.960409741118	0.06002342927922156	0.06141123922832249	35.93066174107451
9	500	1000	0.1	0.01	605.2942641431467	0.05978577684327824	0.06141123922832249	35.93066174107451
9	500	1000	0.1	0.01	742.1974692679615	0.05987139778967832	0.06141123922832249	35.93066174107451
9	500	1000	0.1	0.01	784.2289772534917	0.06038302153121725	0.06141123922832249	35.93066174107451
10	500	1000	0.1	0.01	982.2675422285866	0.036651859792691	0.062339291090727646	35.93066174107451
10	500	1000	0.1	0.01	863.16440306429	0.03561777859948821	0.062339291090727646	35.93066174107451
10	500	1000	0.1	0.01	572.3581582619673	0.03584584082809217	0.062339291090727646	35.93066174107451
10	500	1000	0.1	0.01	1401.2636991662323	0.03734387872690689	0.062339291090727646	35.93066174107451
11	500	1000	0.1	0.01	977.0854183874478	0.02067995133575854	0.046680388812008	35.93066174107451
11	500	1000	0.1	0.01	1487.6701339549866	0.020433849095823114	0.046680388812008	35.93066174107451
11	500	1000	0.1	0.01	1306.2627659211971	0.02230229128237171	0.046680388812008	35.93066174107451
11	500	1000	0.1	0.01	4108.286930696244	0.021705993292947423	0.046680388812008	35.93066174107451
12	500	1000	0.1	0.01	740.5470602067968	0.0731199473270616	0.0920428710230556	35.93066174107451
12	500	1000	0.1	0.01	941.6766293975986	0.07407178157158396	0.0920428710230556	35.93066174107451
12	500	1000	0.1	0.01	1019.3838717994992	0.07343624851691895	0.0920428710230556	35.93066174107451
12	500	1000	0.1	0.01	-3686.138921338111	0.0754785706888442	0.0920428710230556	35.93066174107451
13	500	1000	0.1	0.01	410.15499590133146	0.13697218322485674	0.18747966434227645	35.93066174107451
13	500	1000	0.1	0.01	409.2831612593688	0.1382905191859078	0.18747966434227645	35.93066174107451
13	500	1000	0.1	0.01	336.5318272220595	0.13619600451400984	0.18747966434227645	35.93066174107451
13	500	1000	0.1	0.01	349.5639404877285	0.13672503797917415	0.18747966434227645	35.93066174107451
14	500	1000	0.1	0.01	597.9932959033667	0.09650951695090322	0.12122417783090868	35.93066174107451
14	500	1000	0.1	0.01	579.9432010400213	0.09584302943700806	0.12122417783090868	35.93066174107451
14	500	1000	0.1	0.01	1102.0653356218377	0.09622484857795202	0.12122417783090868	35.93066174107451
14	500	1000	0.1	0.01	1045.7792423002795	0.09669383267354488	0.12122417783090868	35.93066174107451
15	500	1000	0.1	0.01	288.8338012703276	0.15682051078437514	0.23205608450397677	35.93066174107451
15	500	1000	0.1	0.01	442.6658196164731	0.15812267231289903	0.23205608450397677	35.93066174107451
15	500	1000	0.1	0.01	317.6449877514076	0.15803053302969103	0.23205608450397677	35.93066174107451
15	500	1000	0.1	0.01	297.8966435669838	0.15824007990901884	0.23205608450397677	35.93066174107451
16	500	1000	0.1	0.01	474.2130170770528	0.028955340725335035	0.07516690267859127	35.93066174107451
16	500	1000	0.1	0.01	999.1498460667393	0.03120541436763903	0.07516690267859127	35.93066174107451
16	500	1000	0.1	0.01	559.6322686932217	0.02931544438069143	0.07516690267859127	35.93066174107451
16	500	1000	0.1	0.01	1160.7503133754694	0.029920288644092713	0.07516690267859127	35.93066174107451
17	500	1000	0.1	0.01	1622.5871747893182	0.1618200263834228	0.09261533601724478	35.93066174107451
17	500	1000	0.1	0.01	516.0783940381522	0.15875128690282134	0.09261533601724478	35.93066174107451
17	500	1000	0.1	0.01	694.6239527288686	0.16208172718695246	0.09261533601724478	35.93066174107451
17	500	1000	0.1	0.01	726.9647502196542	0.16100937234413396	0.09261533601724478	35.93066174107451
18	500	1000	0.1	0.01	918.2997184605243	0.04952705787154905	0.06466519700314555	35.93066174107451
18	500	1000	0.1	0.01	515.2789594968806	0.04891404981086885	0.06466519700314555	35.93066174107451
18	500	1000	0.1	0.01	765.3924666438987	0.04947951034998926	0.06466519700314555	35.93066174107451
18	500	1000	0.1	0.01	612.2847238422023	0.04920280284989381	0.06466519700314555	35.93066174107451
19	500	1000	0.1	0.01	628.5011398249334	0.008235004001294158	0.02662899882288943	35.93066174107451
19	500	1000	0.1	0.01	493.13800881735733	0.006804361112518909	0.02662899882288943	35.93066174107451
19	500	1000	0.1	0.01	664.1824359844014	0.00824373257485861	0.02662899882288943	35.93066174107451
19	500	1000	0.1	0.01	634.8211845062483	0.007936964026271726	0.02662899882288943	35.93066174107451
20	500	1000	0.1	0.01	445.43970917083084	0.07421785480337563	0.1741699727474228	35.93066174107451
20	500	1000	0.1	0.01	399.5906217271346	0.07398225381078354	0.1741699727474228	35.93066174107451
20	500	1000	0.1	0.01	419.3287039883741	0.0741378043397629	0.1741699727474228	35.93066174107451
20	500	1000	0.1	0.01	401.72156467732657	0.07432462133908362	0.1741699727474228	35.93066174107451
21	500	1000	0.1	0.01	474.31357375014983	0.06056956034499317	0.07656797885802723	35.93066174107451
21	500	1000	0.1	0.01	464.47908233055773	0.061216167752325315	0.07656797885802723	35.93066174107451
21	500	1000	0.1	0.01	511.2646807053435	0.06208417316640711	0.07656797885802723	35.93066174107451
21	500	1000	0.1	0.01	384.10085708777063	0.06088577656875839	0.07656797885802723	35.93066174107451
22	500	1000	0.1	0.01	1655.407984605981	0.03288430344850765	0.08512606430253536	35.93066174107451
22	500	1000	0.1	0.01	2161.115495296669	0.03182454585552255	0.08512606430253536	35.93066174107451
22	500	1000	0.1	0.01	999.4448822587422	0.030987640204391705	0.08512606430253536	35.93066174107451
22	500	1000	0.1	0.01	4313.436259247542	0.03234637186869245	0.08512606430253536	35.93066174107451
23	500	1000	0.1	0.01	369.88482549591504	0.052907051705542024	0.06504006425555241	35.93066174107451
23	500	1000	0.1	0.01	392.84348107088124	0.0537307467124173	0.06504006425555241	35.93066174107451
23	500	1000	0.1	0.01	398.2147657082258	0.055469089018072085	0.06504006425555241	35.93066174107451
23	500	1000	0.1	0.01	537.0433149235707	0.055124514749429095	0.06504006425555241	35.93066174107451
24	500	1000	0.1	0.01	138.68873078588206	0.350579730820144	0.17509935242840632	35.93066174107451
24	500	1000	0.1	0.01	139.4391805606139	0.34898644412050817	0.17509935242840632	35.93066174107451
24	500	1000	0.1	0.01	124.79513858487877	0.34922524711048913	0.17509935242840632	35.93066174107451
24	500	1000	0.1	0.01	126.86901873178286	0.34654118419650504	0.17509935242840632	35.93066174107451
25	500	1000	0.1	0.01	713.8125306452248	0.04352331873562603	0.13183879556608094	35.93066174107451
25	500	1000	0.1	0.01	758.8729174741534	0.04226545838501837	0.13183879556608094	35.93066174107451
25	500	1000	0.1	0.01	435.2698384390115	0.041418641718561876	0.13183879556608094	35.93066174107451
25	500	1000	0.1	0.01	575.7586288488412	0.0424253296879237	0.13183879556608094	35.93066174107451
26	500	1000	0.1	0.01	442.0594118761943	0.055430147045174905	0.14553771646583144	35.93066174107451
26	500	1000	0.1	0.01	570.4749680676058	0.05606030756369336	0.14553771646583144	35.93066174107451
26	500	1000	0.1	0.01	370.1017541687385	0.05439754433992067	0.14553771646583144	35.93066174107451
26	500	1000	0.1	0.01	687.3812655322951	0.05674559636691787	0.14553771646583144	35.93066174107451
27	500	1000	0.1	0.01	145.7119264364334	0.19185354944491617	0.12871534549372382	35.93066174107451
