L	N	Va	genlen	r	t0	t1	cov	gen	va_r	covbin
10	1e3	0.08	4.5	0.4999382950979567	5	8	5.020846809039786e-5	8	0.017777777777777778	(2.77e-05,5.1e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	9	3.26044284938949e-5	9	0.017777777777777778	(2.77e-05,5.1e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	10	3.9318777897596265e-5	10	0.017777777777777778	(2.77e-05,5.1e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	11	2.749576225610387e-5	11	0.017777777777777778	(1.35e-05,2.77e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	12	2.9576235073124828e-5	12	0.017777777777777778	(2.77e-05,5.1e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	13	2.0677982480454128e-5	13	0.017777777777777778	(1.35e-05,2.77e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	14	1.3380694344373226e-5	14	0.017777777777777778	(5.96e-06,1.35e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	15	2.3585916445523167e-5	15	0.017777777777777778	(1.35e-05,2.77e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	16	1.7767053924109323e-5	16	0.017777777777777778	(1.35e-05,2.77e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	17	2.690517810696569e-5	17	0.017777777777777778	(1.35e-05,2.77e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	18	2.162862926170571e-5	18	0.017777777777777778	(1.35e-05,2.77e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	19	8.51205666941021e-6	19	0.017777777777777778	(5.96e-06,1.35e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	20	6.45988202813513e-6	20	0.017777777777777778	(5.96e-06,1.35e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	21	7.93344993080214e-6	21	0.017777777777777778	(5.96e-06,1.35e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	22	8.156828007280961e-6	22	0.017777777777777778	(5.96e-06,1.35e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	23	4.74799085077889e-6	23	0.017777777777777778	(-3.41e-08,5.96e-06]
10	1e3	0.08	4.5	0.4999382950979567	5	24	-5.778031347800025e-7	24	0.017777777777777778	[-0.000794,-3.41e-08]
10	1e3	0.08	4.5	0.4999382950979567	5	25	9.600143405271798e-6	25	0.017777777777777778	(5.96e-06,1.35e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	26	-8.049239911400018e-6	26	0.017777777777777778	[-0.000794,-3.41e-08]
10	1e3	0.08	4.5	0.4999382950979567	5	27	-2.559457697412575e-6	27	0.017777777777777778	[-0.000794,-3.41e-08]
10	1e3	0.08	4.5	0.4999382950979567	5	28	2.975305245720448e-6	28	0.017777777777777778	(-3.41e-08,5.96e-06]
10	1e3	0.08	4.5	0.4999382950979567	5	29	1.2678109205004394e-7	29	0.017777777777777778	(-3.41e-08,5.96e-06]
10	1e3	0.08	4.5	0.4999382950979567	5	30	1.77045049412237e-7	30	0.017777777777777778	(-3.41e-08,5.96e-06]
10	1e3	0.08	4.5	0.4999382950979567	5	31	-1.1411183083894827e-7	31	0.017777777777777778	[-0.000794,-3.41e-08]
10	1e3	0.08	4.5	0.4999382950979567	5	32	4.0883213495218305e-6	32	0.017777777777777778	(-3.41e-08,5.96e-06]
10	1e3	0.08	4.5	0.4999382950979567	5	33	4.049257566506123e-6	33	0.017777777777777778	(-3.41e-08,5.96e-06]
10	1e3	0.08	4.5	0.4999382950979567	5	34	-2.7491651676302893e-6	34	0.017777777777777778	[-0.000794,-3.41e-08]
10	1e3	0.08	4.5	0.4999382950979567	5	35	8.949684893758766e-6	35	0.017777777777777778	(5.96e-06,1.35e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	36	3.5025451205837714e-6	36	0.017777777777777778	(-3.41e-08,5.96e-06]
10	1e3	0.08	4.5	0.4999382950979567	5	37	1.2144553443493604e-5	37	0.017777777777777778	(5.96e-06,1.35e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	38	1.093408595165484e-5	38	0.017777777777777778	(5.96e-06,1.35e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	39	-9.053478883019498e-6	39	0.017777777777777778	[-0.000794,-3.41e-08]
10	1e3	0.08	4.5	0.4999382950979567	5	40	3.821276483067224e-6	40	0.017777777777777778	(-3.41e-08,5.96e-06]
10	1e3	0.08	4.5	0.4999382950979567	5	41	-1.2903607633668697e-6	41	0.017777777777777778	[-0.000794,-3.41e-08]
10	1e3	0.08	4.5	0.4999382950979567	5	42	9.236076852947847e-6	42	0.017777777777777778	(5.96e-06,1.35e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	43	-6.1017266149463575e-6	43	0.017777777777777778	[-0.000794,-3.41e-08]
10	1e3	0.08	4.5	0.4999382950979567	5	44	1.0526182851145333e-5	44	0.017777777777777778	(5.96e-06,1.35e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	45	8.136085173081456e-6	45	0.017777777777777778	(5.96e-06,1.35e-05]
10	1e3	0.08	4.5	0.4999382950979567	5	46	-1.913290866643136e-6	46	0.017777777777777778	[-0.000794,-3.41e-08]
10	1e3	0.08	4.5	0.4999382950979567	5	47	-5.4741929494384e-6	47	0.017777777777777778	[-0.000794,-3.41e-08]
10	1e3	0.08	4.5	0.4999382950979567	5	48	-9.937822966871308e-6	48	0.017777777777777778	[-0.000794,-3.41e-08]
10	1e3	0.08	4.5	0.4999382950979567	5	49	-7.363617912815537e-6	49	0.017777777777777778	[-0.000794,-3.41e-08]
10	1e3	0.08	4.5	0.4999382950979567	5	50	3.873613180130112e-6	50	0.017777777777777778	(-3.41e-08,5.96e-06]
10	1e3	0.1	0	0	5	6	0.014721163604050416	6	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	7	0.012895808210543562	7	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	8	0.011571866773004898	8	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	9	0.010270118549951931	9	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	10	0.008712095856784476	10	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	11	0.00726214717999688	11	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	12	0.005591664570400421	12	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	13	0.004293336453157324	13	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	14	0.0037069301808403607	14	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	15	0.0025901339504562403	15	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	16	0.002096101800095949	16	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	17	0.001974666417139265	17	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	18	0.001385900753891249	18	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	19	0.0010120073689796	19	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	20	7.899925308148879e-4	20	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	21	9.212394396333317e-4	21	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	22	4.769496525614284e-4	22	Inf	(0.000263,0.000677]
10	1e3	0.1	0	0	5	23	6.287836335398032e-4	23	Inf	(0.000263,0.000677]
10	1e3	0.1	0	0	5	24	7.185049955985497e-4	24	Inf	(0.000677,0.0223]
10	1e3	0.1	0	0	5	25	NA	25	Inf	NA
10	1e3	0.1	0	0	5	26	NA	26	Inf	NA
10	1e3	0.1	0	0	5	27	NA	27	Inf	NA
10	1e3	0.1	0	0	5	28	NA	28	Inf	NA
10	1e3	0.1	0	0	5	29	NA	29	Inf	NA
10	1e3	0.1	0	0	5	30	NA	30	Inf	NA
10	1e3	0.1	0	0	5	31	NA	31	Inf	NA
10	1e3	0.1	0	0	5	32	NA	32	Inf	NA
10	1e3	0.1	0	0	5	33	NA	33	Inf	NA
10	1e3	0.1	0	0	5	34	NA	34	Inf	NA
10	1e3	0.1	0	0	5	35	NA	35	Inf	NA
10	1e3	0.1	0	0	5	36	NA	36	Inf	NA
10	1e3	0.1	0	0	5	37	NA	37	Inf	NA
10	1e3	0.1	0	0	5	38	NA	38	Inf	NA
10	1e3	0.1	0	0	5	39	NA	39	Inf	NA
10	1e3	0.1	0	0	5	40	NA	40	Inf	NA
10	1e3	0.1	0	0	5	41	NA	41	Inf	NA
10	1e3	0.1	0	0	5	42	NA	42	Inf	NA
10	1e3	0.1	0	0	5	43	NA	43	Inf	NA
10	1e3	0.1	0	0	5	44	NA	44	Inf	NA
10	1e3	0.1	0	0	5	45	NA	45	Inf	NA
10	1e3	0.1	0	0	5	46	NA	46	Inf	NA
10	1e3	0.1	0	0	5	47	NA	47	Inf	NA
10	1e3	0.1	0	0	5	48	NA	48	Inf	NA
10	1e3	0.1	0	0	5	49	NA	49	Inf	NA
10	1e3	0.1	0	0	5	50	NA	50	Inf	NA
10	1e3	0.1	0.005	0.004975083125415947	5	6	0.008691698234363427	6	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	7	0.007667566993193626	7	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	8	0.006751351707228849	8	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	9	0.0057476723918928945	9	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	10	0.0047443018847686674	10	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	11	0.003976299772596865	11	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	12	0.003260625136960687	12	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	13	0.0025048175776668335	13	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	14	0.002082774311156779	14	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	15	0.0016160242585392965	15	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	16	0.0010588530759981694	16	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	17	8.886255600732764e-4	17	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	18	7.521846243786253e-4	18	20	(0.000677,0.0223]
10	1e3	0.1	0.005	0.004975083125415947	5	19	3.534011031157991e-4	19	20	(0.000263,0.000677]
10	1e3	0.1	0.005	0.004975083125415947	5	20	3.350411071156181e-4	20	20	(0.000263,0.000677]
10	1e3	0.1	0.005	0.004975083125415947	5	21	5.82204241047029e-4	21	20	(0.000263,0.000677]
10	1e3	0.1	0.005	0.004975083125415947	5	22	3.279250476182256e-4	22	20	(0.000263,0.000677]
10	1e3	0.1	0.005	0.004975083125415947	5	23	4.60613889355282e-4	23	20	(0.000263,0.000677]
10	1e3	0.1	0.005	0.004975083125415947	5	24	8.258636741094402e-5	24	20	(5.1e-05,8.43e-05]
10	1e3	0.1	0.005	0.004975083125415947	5	25	2.931631745317732e-4	25	20	(0.000263,0.000677]
10	1e3	0.1	0.005	0.004975083125415947	5	26	1.1978407165927391e-4	26	20	(8.43e-05,0.000143]
10	1e3	0.1	0.005	0.004975083125415947	5	27	-6.916419971408292e-6	27	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	28	-5.5904491079289414e-5	28	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	29	-2.1853681757234134e-4	29	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	30	-3.545207702980743e-5	30	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	31	-1.55770054356726e-4	31	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	32	2.3726353795712325e-4	32	20	(0.000143,0.000263]
10	1e3	0.1	0.005	0.004975083125415947	5	33	-3.373563561566963e-4	33	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	34	-3.288455447987279e-4	34	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	35	1.838278042337431e-4	35	20	(0.000143,0.000263]
10	1e3	0.1	0.005	0.004975083125415947	5	36	2.619115442363947e-4	36	20	(0.000143,0.000263]
10	1e3	0.1	0.005	0.004975083125415947	5	37	5.472740074079865e-4	37	20	(0.000263,0.000677]
10	1e3	0.1	0.005	0.004975083125415947	5	38	1.87783394514196e-4	38	20	(0.000143,0.000263]
10	1e3	0.1	0.005	0.004975083125415947	5	39	-1.956273671851545e-5	39	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	40	7.803066728822576e-5	40	20	(5.1e-05,8.43e-05]
10	1e3	0.1	0.005	0.004975083125415947	5	41	-2.8248750906050636e-4	41	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	42	-2.590468912707195e-4	42	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	43	-1.638821646573184e-4	43	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	44	-2.716370996980713e-4	44	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	45	-4.0083361172947037e-4	45	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	46	-5.362539697761859e-4	46	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	47	-7.940440148507793e-4	47	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	48	-5.903090128107033e-4	48	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	49	-4.8142508251017676e-4	49	20	[-0.000794,-3.41e-08]
10	1e3	0.1	0.005	0.004975083125415947	5	50	2.6661666619309484e-4	50	20	(0.000263,0.000677]
10	1e3	0.1	0.01	0.009900663346622374	5	6	0.005217148796416643	6	10	(0.000677,0.0223]
10	1e3	0.1	0.01	0.009900663346622374	5	7	0.004719944676058992	7	10	(0.000677,0.0223]
10	1e3	0.1	0.01	0.009900663346622374	5	8	0.004004327587847271	8	10	(0.000677,0.0223]
10	1e3	0.1	0.01	0.009900663346622374	5	9	0.003507412807104638	9	10	(0.000677,0.0223]
10	1e3	0.1	0.01	0.009900663346622374	5	10	0.0030255708307272925	10	10	(0.000677,0.0223]
10	1e3	0.1	0.01	0.009900663346622374	5	11	0.0024497497736220707	11	10	(0.000677,0.0223]
10	1e3	0.1	0.01	0.009900663346622374	5	12	0.001964498730645688	12	10	(0.000677,0.0223]
10	1e3	0.1	0.01	0.009900663346622374	5	13	0.0016162353712681097	13	10	(0.000677,0.0223]
10	1e3	0.1	0.01	0.009900663346622374	5	14	0.0012058852646666418	14	10	(0.000677,0.0223]
10	1e3	0.1	0.01	0.009900663346622374	5	15	9.280849944543742e-4	15	10	(0.000677,0.0223]
10	1e3	0.1	0.01	0.009900663346622374	5	16	7.254909958946826e-4	16	10	(0.000677,0.0223]
10	1e3	0.1	0.01	0.009900663346622374	5	17	6.772374827311848e-4	17	10	(0.000263,0.000677]
10	1e3	0.1	0.01	0.009900663346622374	5	18	5.384651751983764e-4	18	10	(0.000263,0.000677]
10	1e3	0.1	0.01	0.009900663346622374	5	19	4.6008492987695233e-4	19	10	(0.000263,0.000677]
10	1e3	0.1	0.01	0.009900663346622374	5	20	2.907182419321433e-4	20	10	(0.000263,0.000677]
10	1e3	0.1	0.01	0.009900663346622374	5	21	5.061278090581721e-4	21	10	(0.000263,0.000677]
10	1e3	0.1	0.01	0.009900663346622374	5	22	2.4672654318400603e-4	22	10	(0.000143,0.000263]
10	1e3	0.1	0.01	0.009900663346622374	5	23	3.334461777191738e-4	23	10	(0.000263,0.000677]
10	1e3	0.1	0.01	0.009900663346622374	5	24	3.638507733113061e-4	24	10	(0.000263,0.000677]
10	1e3	0.1	0.01	0.009900663346622374	5	25	2.0696951115272292e-4	25	10	(0.000143,0.000263]
10	1e3	0.1	0.01	0.009900663346622374	5	26	3.2007812716848663e-4	26	10	(0.000263,0.000677]
10	1e3	0.1	0.01	0.009900663346622374	5	27	2.4125738433554626e-4	27	10	(0.000143,0.000263]
10	1e3	0.1	0.01	0.009900663346622374	5	28	1.2522646145267556e-4	28	10	(8.43e-05,0.000143]
10	1e3	0.1	0.01	0.009900663346622374	5	29	3.266485470562188e-4	29	10	(0.000263,0.000677]
10	1e3	0.1	0.01	0.009900663346622374	5	30	3.5711499439342455e-4	30	10	(0.000263,0.000677]
10	1e3	0.1	0.01	0.009900663346622374	5	31	1.4420884778316168e-4	31	10	(0.000143,0.000263]
10	1e3	0.1	0.01	0.009900663346622374	5	32	9.791377633147e-5	32	10	(8.43e-05,0.000143]
10	1e3	0.1	0.01	0.009900663346622374	5	33	-7.629800053301822e-5	33	10	[-0.000794,-3.41e-08]
10	1e3	0.1	0.01	0.009900663346622374	5	34	1.219936576739526e-4	34	10	(8.43e-05,0.000143]
10	1e3	0.1	0.01	0.009900663346622374	5	35	8.687475420459709e-5	35	10	(8.43e-05,0.000143]
10	1e3	0.1	0.01	0.009900663346622374	5	36	4.815423123901589e-5	36	10	(2.77e-05,5.1e-05]
10	1e3	0.1	0.01	0.009900663346622374	5	37	7.765109952261918e-5	37	10	(5.1e-05,8.43e-05]
10	1e3	0.1	0.01	0.009900663346622374	5	38	-2.1513301540764078e-5	38	10	[-0.000794,-3.41e-08]
10	1e3	0.1	0.01	0.009900663346622374	5	39	-1.0794056319342642e-4	39	10	[-0.000794,-3.41e-08]
10	1e3	0.1	0.01	0.009900663346622374	5	40	-5.211969646920332e-5	40	10	[-0.000794,-3.41e-08]
10	1e3	0.1	0.01	0.009900663346622374	5	41	-7.582164672083282e-5	41	10	[-0.000794,-3.41e-08]
10	1e3	0.1	0.01	0.009900663346622374	5	42	-1.3666467700958844e-4	42	10	[-0.000794,-3.41e-08]
10	1e3	0.1	0.01	0.009900663346622374	5	43	-2.0215806375110276e-5	43	10	[-0.000794,-3.41e-08]
10	1e3	0.1	0.01	0.009900663346622374	5	44	-3.8374649606065205e-4	44	10	[-0.000794,-3.41e-08]
10	1e3	0.1	0.01	0.009900663346622374	5	45	-6.56677979572054e-4	45	10	[-0.000794,-3.41e-08]
10	1e3	0.1	0.01	0.009900663346622374	5	46	NA	46	10	NA
10	1e3	0.1	0.01	0.009900663346622374	5	47	NA	47	10	NA
10	1e3	0.1	0.01	0.009900663346622374	5	48	NA	48	10	NA
10	1e3	0.1	0.01	0.009900663346622374	5	49	NA	49	10	NA
10	1e3	0.1	0.01	0.009900663346622374	5	50	NA	50	10	NA
10	1e3	0.1	0.05	0.04758129098202024	5	6	0.0017531233785690592	6	2	(0.000677,0.0223]
10	1e3	0.1	0.05	0.04758129098202024	5	7	0.0018088345362629237	7	2	(0.000677,0.0223]
10	1e3	0.1	0.05	0.04758129098202024	5	8	0.0016822176690909868	8	2	(0.000677,0.0223]
10	1e3	0.1	0.05	0.04758129098202024	5	9	0.001570229783791091	9	2	(0.000677,0.0223]
10	1e3	0.1	0.05	0.04758129098202024	5	10	0.0014548704238197836	10	2	(0.000677,0.0223]
10	1e3	0.1	0.05	0.04758129098202024	5	11	0.0012241947412081657	11	2	(0.000677,0.0223]
10	1e3	0.1	0.05	0.04758129098202024	5	12	0.0010779697954164335	12	2	(0.000677,0.0223]
10	1e3	0.1	0.05	0.04758129098202024	5	13	9.723614468992621e-4	13	2	(0.000677,0.0223]
10	1e3	0.1	0.05	0.04758129098202024	5	14	8.121125500425095e-4	14	2	(0.000677,0.0223]
10	1e3	0.1	0.05	0.04758129098202024	5	15	7.179829612777812e-4	15	2	(0.000677,0.0223]
10	1e3	0.1	0.05	0.04758129098202024	5	16	5.637339407454616e-4	16	2	(0.000263,0.000677]
10	1e3	0.1	0.05	0.04758129098202024	5	17	4.6106705048935603e-4	17	2	(0.000263,0.000677]
10	1e3	0.1	0.05	0.04758129098202024	5	18	3.965958800904732e-4	18	2	(0.000263,0.000677]
10	1e3	0.1	0.05	0.04758129098202024	5	19	3.608863196890562e-4	19	2	(0.000263,0.000677]
10	1e3	0.1	0.05	0.04758129098202024	5	20	2.2122974791285584e-4	20	2	(0.000143,0.000263]
10	1e3	0.1	0.05	0.04758129098202024	5	21	1.6919413332286927e-4	21	2	(0.000143,0.000263]
10	1e3	0.1	0.05	0.04758129098202024	5	22	2.049611620995789e-4	22	2	(0.000143,0.000263]
10	1e3	0.1	0.05	0.04758129098202024	5	23	1.026311424018802e-4	23	2	(8.43e-05,0.000143]
10	1e3	0.1	0.05	0.04758129098202024	5	24	7.493057058638099e-5	24	2	(5.1e-05,8.43e-05]
10	1e3	0.1	0.05	0.04758129098202024	5	25	5.38044835219516e-5	25	2	(5.1e-05,8.43e-05]
10	1e3	0.1	0.05	0.04758129098202024	5	26	3.911445766477903e-5	26	2	(2.77e-05,5.1e-05]
10	1e3	0.1	0.05	0.04758129098202024	5	27	-3.1171571859453743e-6	27	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	28	-4.371846242785277e-6	28	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	29	3.852926299327514e-5	29	2	(2.77e-05,5.1e-05]
10	1e3	0.1	0.05	0.04758129098202024	5	30	2.347286737956695e-5	30	2	(1.35e-05,2.77e-05]
10	1e3	0.1	0.05	0.04758129098202024	5	31	-6.466086498003882e-5	31	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	32	2.1374022471480384e-5	32	2	(1.35e-05,2.77e-05]
10	1e3	0.1	0.05	0.04758129098202024	5	33	-3.27964662487255e-5	33	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	34	6.032528973406879e-6	34	2	(5.96e-06,1.35e-05]
10	1e3	0.1	0.05	0.04758129098202024	5	35	-6.079044052263354e-5	35	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	36	-2.9560006409265755e-5	36	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	37	-5.665332193742348e-5	37	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	38	-1.2710068178955969e-5	38	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	39	2.211111112336512e-5	39	2	(1.35e-05,2.77e-05]
10	1e3	0.1	0.05	0.04758129098202024	5	40	-1.9516534544084788e-5	40	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	41	-3.618241578701438e-5	41	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	42	-4.5887254763392494e-5	42	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	43	1.4371215688764694e-5	43	2	(1.35e-05,2.77e-05]
10	1e3	0.1	0.05	0.04758129098202024	5	44	4.580764637218691e-5	44	2	(2.77e-05,5.1e-05]
10	1e3	0.1	0.05	0.04758129098202024	5	45	-4.9176731646557416e-6	45	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	46	-4.396783519930853e-5	46	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	47	-5.730856290376747e-7	47	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	48	-6.535174571832458e-5	48	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	49	-1.111949680878142e-4	49	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.05	0.04758129098202024	5	50	-1.3030397859510736e-4	50	2	[-0.000794,-3.41e-08]
10	1e3	0.1	0.1	0.09063462346100909	5	6	9.641385354808273e-4	6	1	(0.000677,0.0223]
10	1e3	0.1	0.1	0.09063462346100909	5	7	9.446267271714719e-4	7	1	(0.000677,0.0223]
10	1e3	0.1	0.1	0.09063462346100909	5	8	8.955617993582681e-4	8	1	(0.000677,0.0223]
10	1e3	0.1	0.1	0.09063462346100909	5	9	8.216186104677706e-4	9	1	(0.000677,0.0223]
10	1e3	0.1	0.1	0.09063462346100909	5	10	7.658047059610492e-4	10	1	(0.000677,0.0223]
10	1e3	0.1	0.1	0.09063462346100909	5	11	7.334865207618764e-4	11	1	(0.000677,0.0223]
10	1e3	0.1	0.1	0.09063462346100909	5	12	6.278148268639508e-4	12	1	(0.000263,0.000677]
10	1e3	0.1	0.1	0.09063462346100909	5	13	5.71613924822753e-4	13	1	(0.000263,0.000677]
10	1e3	0.1	0.1	0.09063462346100909	5	14	4.750362969296201e-4	14	1	(0.000263,0.000677]
10	1e3	0.1	0.1	0.09063462346100909	5	15	4.249916169802557e-4	15	1	(0.000263,0.000677]
10	1e3	0.1	0.1	0.09063462346100909	5	16	3.614107781951053e-4	16	1	(0.000263,0.000677]
10	1e3	0.1	0.1	0.09063462346100909	5	17	2.721091323016751e-4	17	1	(0.000263,0.000677]
10	1e3	0.1	0.1	0.09063462346100909	5	18	2.4226620009453652e-4	18	1	(0.000143,0.000263]
10	1e3	0.1	0.1	0.09063462346100909	5	19	1.9286395227346284e-4	19	1	(0.000143,0.000263]
10	1e3	0.1	0.1	0.09063462346100909	5	20	1.8247199683028582e-4	20	1	(0.000143,0.000263]
10	1e3	0.1	0.1	0.09063462346100909	5	21	9.906204282001845e-5	21	1	(8.43e-05,0.000143]
10	1e3	0.1	0.1	0.09063462346100909	5	22	6.825782386006403e-5	22	1	(5.1e-05,8.43e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	23	9.512488030331225e-5	23	1	(8.43e-05,0.000143]
10	1e3	0.1	0.1	0.09063462346100909	5	24	4.427117400538481e-5	24	1	(2.77e-05,5.1e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	25	3.737336618446893e-5	25	1	(2.77e-05,5.1e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	26	4.7288557052317324e-5	26	1	(2.77e-05,5.1e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	27	1.1221576689167717e-5	27	1	(5.96e-06,1.35e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	28	2.7496788162761922e-5	28	1	(1.35e-05,2.77e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	29	2.083966481302141e-5	29	1	(1.35e-05,2.77e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	30	1.2778500798913683e-5	30	1	(5.96e-06,1.35e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	31	3.665784162431072e-5	31	1	(2.77e-05,5.1e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	32	4.0756391150001434e-5	32	1	(2.77e-05,5.1e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	33	-6.878820594530057e-6	33	1	[-0.000794,-3.41e-08]
10	1e3	0.1	0.1	0.09063462346100909	5	34	-9.447429649838308e-6	34	1	[-0.000794,-3.41e-08]
10	1e3	0.1	0.1	0.09063462346100909	5	35	2.0481752929807094e-5	35	1	(1.35e-05,2.77e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	36	3.3140235431676065e-5	36	1	(2.77e-05,5.1e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	37	6.993460720557529e-5	37	1	(5.1e-05,8.43e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	38	1.8708225379490655e-5	38	1	(1.35e-05,2.77e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	39	2.609412854280043e-5	39	1	(1.35e-05,2.77e-05]
10	1e3	0.1	0.1	0.09063462346100909	5	40	8.7531065981265e-7	40	1	(-3.41e-08,5.96e-06]
